split,policy_id,claim_family,effect_size,effective_n,family_correlation,multiplicity,benchmark_count,false_license_rate,false_license_upper_95,true_license_power,abstention_rate,false_block_rate,decision_regret,coverage,license_precision,license_recall,licensed_count,true_supported_count,null_count,observation_count
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,54,0.2,40,3,0.0125,0.036846393470080945,0.0,0.9875,1.0,0.03838671414498735,0.675,0.0,0.0,1,0,80,80
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,54,0.9,1,5,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,0,3,3
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,54,0.9,12,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,12,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,54,0.9,40,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,80,80
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,54,0.9,40,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,40,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,144,0.2,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,144,0.2,1,5,1.0,1.0,0.0,0.0,1.0,0.0360891421626411,0.0,0.0,0.0,1,0,1,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,144,0.2,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,0,12,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,144,0.2,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.9,0.0,0.0,0,0,40,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,144,0.2,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8833333333333333,0.0,0.0,0,0,120,120
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,144,0.9,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0,0,2,2
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,144,0.9,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,36,36
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,144,0.9,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.95,0.0,0.0,0,0,40,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.0,144,0.9,40,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,40,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,18,0.6,1,5,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.009952440371444896,1.0,1.0,0.3333333333333333,1,3,0,3
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,18,0.6,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,18,0.6,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,18,0.6,40,1,0.0,0.0,0.05,0.975,0.95,0.03918930780344258,0.525,1.0,0.05,2,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,18,0.9,1,1,0.0,0.0,1.0,0.0,0.0,0.038589795856781225,0.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,18,0.9,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,18,0.9,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,18,0.9,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,18,0.9,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.7875,0.0,0.0,0,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,54,0.6,1,3,0.0,0.0,0.5,0.5,0.5,0.0010802861709066844,0.5,1.0,0.5,1,2,0,2
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,54,0.6,12,1,0.1111111111111111,0.25629629629629624,0.5,0.6944444444444444,0.5,0.016488941973181345,0.8055555555555556,0.8181818181818182,0.5,11,18,18,36
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,54,0.6,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,0.0,0,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,54,0.9,1,5,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.00972144303321407,1.0,1.0,0.3333333333333333,1,3,0,3
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,54,0.9,12,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,54,0.9,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.3375,0.0,0.0,0,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,54,0.9,40,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,144,0.6,1,1,0.0,0.0,1.0,0.0,0.0,0.005979528107193079,1.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,144,0.6,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,144,0.6,12,5,0.0,0.0,1.0,0.5,0.0,0.0025722765779741096,1.0,1.0,1.0,6,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,144,0.6,40,1,0.0,0.0,1.0,0.5,0.0,0.0061140100814518076,0.8,1.0,1.0,20,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,144,0.6,40,3,0.03333333333333333,0.07875449009404872,0.5333333333333333,0.7166666666666667,0.4666666666666667,0.01252712916817847,0.8,0.9411764705882353,0.5333333333333333,34,60,60,120
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,144,0.9,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,144,0.9,1,5,0.0,0.0,0.5,0.5,0.5,0.009328790393736554,1.0,1.0,0.5,1,2,0,2
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,144,0.9,12,1,0.0,0.0,0.6666666666666666,0.6666666666666667,0.33333333333333337,0.008838497806828225,0.9722222222222222,1.0,0.6666666666666666,12,18,18,36
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.035,144,0.9,40,1,0.1,0.23148079707698765,1.0,0.44999999999999996,0.0,0.01377010268375397,0.15,0.9090909090909091,1.0,22,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,18,0.2,1,3,0.0,0.0,1.0,0.0,0.0,0.03373374713971655,0.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,18,0.2,12,1,0.0,0.0,0.16666666666666666,0.9166666666666666,0.8333333333333334,0.07102174530853911,0.625,1.0,0.16666666666666666,2,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,18,0.2,12,5,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,18,0.2,40,3,0.0,0.0,0.425,0.7875,0.575,0.038154450007904274,0.9125,1.0,0.425,17,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,18,0.6,1,5,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.015342652319549913,0.6666666666666666,1.0,0.3333333333333333,1,3,0,3
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,18,0.6,12,3,0.0,0.0,0.4166666666666667,0.7916666666666666,0.5833333333333333,0.013761830763183113,0.6666666666666666,1.0,0.4166666666666667,5,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,18,0.6,40,1,0.0,0.0,1.0,0.5,0.0,0.01692885931923154,0.9625,1.0,1.0,40,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,54,0.2,1,5,0.0,0.0,0.5,0.5,0.5,0.021015149584903234,1.0,1.0,0.5,1,2,0,2
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,54,0.2,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,54,0.2,12,5,0.0,0.0,1.0,0.5,0.0,0.009818599730897846,0.8333333333333334,1.0,1.0,6,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,54,0.2,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.0,0.0,0,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,54,0.2,40,3,0.025,0.07338362326242218,0.5,0.7375,0.5,0.015289395334291623,0.875,0.9523809523809523,0.5,21,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,54,0.6,1,3,0.0,0.0,0.5,0.5,0.5,0.006180591144102035,1.0,1.0,0.5,1,2,0,2
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,54,0.6,12,1,0.0,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666667,0.008209783938304913,0.8888888888888888,1.0,0.3333333333333333,6,18,18,36
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,54,0.6,40,5,0.0,0.0,1.0,0.5,0.0,0.005975608446560952,0.975,1.0,1.0,20,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,144,0.2,1,3,0.0,0.0,1.0,0.0,0.0,0.0034128830962323192,1.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,144,0.2,1,5,0.0,0.0,0.5,0.5,0.5,0.011379743524569177,0.5,1.0,0.5,1,2,0,2
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,144,0.2,12,1,0.08333333333333333,0.23971309426686854,0.5,0.7083333333333333,0.5,0.010282550798703008,0.75,0.8571428571428571,0.5,7,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,144,0.2,12,3,0.0,0.0,1.0,0.5,0.0,0.004986195955539001,0.9166666666666666,1.0,1.0,6,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,144,0.2,40,1,0.0,0.0,1.0,0.5,0.0,0.008241516442960933,0.775,1.0,1.0,20,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,144,0.6,1,1,0.0,0.0,1.0,0.0,0.0,0.004407834317268863,1.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,144,0.6,12,5,0.0,0.0,1.0,0.5,0.0,0.009193624969187462,0.8333333333333334,1.0,1.0,12,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,THRESHOLD_PASS,0.075,144,0.6,40,3,0.0125,0.036846393470080945,0.75,0.61875,0.25,0.0071186674776674876,0.93125,0.9836065573770492,0.75,61,80,80,160
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,18,0.6,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,18,0.6,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,24,24
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,18,0.6,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.0,0,0,12,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,18,0.6,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.7083333333333334,0.0,0.0,0,0,120,120
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,18,0.9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,3,3
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,18,0.9,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.9583333333333334,0.0,0.0,0,0,24,24
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,18,0.9,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.675,0.0,0.0,0,0,40,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,54,0.6,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,3,3
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,54,0.6,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.08333333333333333,0.0,0.0,0,0,12,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,54,0.6,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,12,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,54,0.6,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.0,0.0,0,0,80,80
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,54,0.9,1,5,1.0,1.0,0.0,0.0,1.0,0.02360882712256986,0.0,0.0,0.0,1,0,1,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,54,0.9,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0,0,12,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,54,0.9,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8055555555555556,0.0,0.0,0,0,36,36
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,54,0.9,40,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,40,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,54,0.9,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.425,0.0,0.0,0,0,40,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,144,0.6,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,144,0.6,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,144,0.6,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.9444444444444444,0.0,0.0,0,0,36,36
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,144,0.6,40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.825,0.0,0.0,0,0,40,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,144,0.9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,144,0.9,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,144,0.9,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.4166666666666667,0.0,0.0,0,0,24,24
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,144,0.9,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.05,0.0,0.0,0,0,40,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.0,144,0.9,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.8875,0.0,0.0,0,0,80,80
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,18,0.2,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,3,0,3
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,18,0.2,12,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,18,0.2,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.85,0.0,0.0,0,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,18,0.6,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,18,0.6,12,1,0.0,0.0,0.4166666666666667,0.7916666666666666,0.5833333333333333,0.01941170776288858,0.875,1.0,0.4166666666666667,5,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,18,0.6,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,18,0.6,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.9416666666666667,0.0,0.0,0,60,60,120
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,54,0.2,1,5,0.0,0.0,1.0,0.0,0.0,0.0008358891143206218,1.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,54,0.2,12,1,0.16666666666666666,0.4648711701972571,0.8333333333333334,0.5,0.16666666666666663,0.009128849251140577,0.75,0.8333333333333334,0.8333333333333334,6,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,54,0.2,12,3,0.0,0.0,0.16666666666666666,0.9166666666666666,0.8333333333333334,0.022961459366928588,0.8055555555555556,1.0,0.16666666666666666,3,18,18,36
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,54,0.2,40,1,0.0,0.0,0.65,0.675,0.35,0.006234828688298382,0.85,1.0,0.65,13,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,54,0.2,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,0,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,54,0.6,1,1,0.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.04249551762270659,0.3333333333333333,1.0,0.3333333333333333,1,3,0,3
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,54,0.6,12,1,0.0,0.0,1.0,0.5,0.0,0.007847639840542384,0.9166666666666666,1.0,1.0,6,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,54,0.6,40,3,0.0,0.0,0.0,1.0,1.0,0.0,0.15,0.0,0.0,0,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,54,0.6,40,5,0.0,0.0,0.5,0.75,0.5,0.007210306386678372,0.775,1.0,0.5,20,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,144,0.2,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,144,0.2,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,144,0.2,12,1,0.0,0.0,0.5,0.75,0.5,0.005635893449288048,0.9166666666666666,1.0,0.5,6,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,144,0.2,40,5,0.06666666666666667,0.12978466316118065,0.6666666666666666,0.6333333333333333,0.33333333333333337,0.006049903456296316,0.8166666666666667,0.9090909090909091,0.6666666666666666,44,60,60,120
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,144,0.6,1,1,0.0,0.0,1.0,0.0,0.0,0.03323424972002055,0.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,144,0.6,1,5,0.0,0.0,1.0,0.0,0.0,0.0014420106459954105,1.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,144,0.6,12,3,0.0,0.0,1.0,0.5,0.0,0.014641973572620601,0.625,1.0,1.0,12,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,144,0.6,40,1,0.0,0.0,1.0,0.5,0.0,0.003308670536562949,0.925,1.0,1.0,20,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.035,144,0.6,40,3,0.0,0.0,1.0,0.5,0.0,0.0025265000406398475,0.95,1.0,1.0,20,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,18,0.2,1,1,0.0,0.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.011386308125146363,1.0,1.0,0.6666666666666666,2,3,0,3
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,18,0.2,12,5,0.16666666666666666,0.4648711701972571,1.0,0.41666666666666663,0.0,0.02138416431298164,0.75,0.8571428571428571,1.0,7,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,18,0.2,40,3,0.025,0.07338362326242218,0.1,0.9375,0.9,0.04838611976269215,0.75,0.8,0.1,5,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,18,0.9,1,3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,18,0.9,1,5,0.0,0.0,1.0,0.0,0.0,0.015535724462482636,1.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,18,0.9,12,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,18,0.9,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.5416666666666666,0.0,0.0,0,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,18,0.9,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.5125,0.0,0.0,0,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,54,0.2,1,5,0.0,0.0,1.0,0.0,0.0,0.021338078744616303,1.0,1.0,1.0,2,2,0,2
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,54,0.2,12,3,0.0,0.0,0.625,0.6875,0.375,0.015905573601966053,0.7083333333333334,1.0,0.625,15,24,24,48
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,54,0.2,40,1,0.05,0.14551858457912786,1.0,0.475,0.0,0.016086422869823154,0.8,0.9523809523809523,1.0,21,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,54,0.9,1,1,0.0,0.0,0.5,0.5,0.5,0.014329607186395414,0.5,1.0,0.5,1,2,0,2
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,54,0.9,1,3,0.0,0.0,1.0,0.0,0.0,0.022098590748925104,0.0,1.0,1.0,1,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,54,0.9,12,1,0.0,0.0,1.0,0.5,0.0,0.0034298278116821207,1.0,1.0,1.0,6,6,6,12
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,54,0.9,40,3,0.0,0.0,1.0,0.5,0.0,0.00237304372198618,1.0,1.0,1.0,20,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,54,0.9,40,5,0.0,0.0,0.5,0.75,0.5,0.006106327830819265,1.0,1.0,0.5,20,40,40,80
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,144,0.2,1,3,0.0,0.0,0.5,0.5,0.5,0.0029282670754979534,1.0,1.0,0.5,1,2,0,2
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,144,0.2,12,1,0.0,0.0,1.0,0.5,0.0,0.00536668645816811,0.9166666666666666,1.0,1.0,12,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,144,0.2,40,5,0.0,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666667,0.004687114242882801,0.7833333333333333,1.0,0.3333333333333333,20,60,60,120
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,144,0.9,1,1,0.0,0.0,0.5,0.5,0.5,0.019610615727292995,0.5,1.0,0.5,1,2,0,2
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,144,0.9,1,5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,144,0.9,12,3,0.0,0.0,0.9166666666666666,0.5416666666666667,0.08333333333333337,0.022803031736668086,0.375,1.0,0.9166666666666666,11,12,12,24
POLICY_VALIDATION,HIGH_COVERAGE,TOP_K,0.075,144,0.9,40,3,0.0,0.0,1.0,0.5,0.0,0.0013334601825753585,1.0,1.0,1.0,20,20,20,40
POLICY_VALIDATION,HIGH_COVERAGE,TRANSPORT,0.0,18,0.6,1,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1
POLICY_VALIDATION,HIGH_COVERAGE,TRANSPORT,0.0,18,0.6,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.7916666666666666,0.0,0.0,0,0,24,24
POLICY_VALIDATION,HIGH_COVERAGE,TRANSPORT,0.0,18,0.6,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.8333333333333334,0.0,0.0,0,0,12,12
POLICY_VALIDATION,HIGH_COVERAGE,TRANSPORT,0.0,18,0.6,40,5,0.0,0.0,0.0,1.0,1.0,0.0,0.45,0.0,0.0,0,0,120,120
POLICY_VALIDATION,HIGH_COVERAGE,TRANSPORT,0.0,18,0.9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0,0,3,3
POLICY_VALIDATION,HIGH_COVERAGE,TRANSPORT,0.0,18,0.9,12,3,0.0,0.0,0.0,1.0,1.0,0.0,0.7083333333333334,0.0,0.0,0,0,24,24
