model_a,model_b,mean_difference,confidence_lower,confidence_upper,materiality_threshold,decision
meta/llama-2-70b,qwen/qwen1.5-72b,-0.07831129301058631,-0.09501708885451822,-0.061078064775839366,0.01,B > A
meta/llama-2-70b,qwen/qwen1.5-7b,0.06939265404698294,0.051388724172516644,0.08855854703857664,0.01,A > B
meta/llama-2-70b,qwen/qwen2-72b-instruct,-0.1279963240876596,-0.15376520420741824,-0.10400962355190066,0.01,B > A
meta/llama-2-70b,qwen/qwen2.5-72b-instruct-turbo,-0.1381922988733262,-0.16467153798533996,-0.11172700236901535,0.01,B > A
meta/llama-2-70b,qwen/qwen2.5-7b-instruct-turbo,-0.033428317351991886,-0.05634679127351576,-0.013633964196998864,0.01,B > A
meta/llama-2-70b,snowflake/snowflake-arctic-instruct,0.018677521419001784,0.0033949747674907275,0.03353198435851418,0.01,INSUFFICIENT_EVIDENCE
meta/llama-2-7b,meta/llama-3-70b,-0.33568860560803454,-0.36149242496920037,-0.3134486303455401,0.01,B > A
meta/llama-2-7b,meta/llama-3-8b,-0.20985565386479937,-0.2327593387848412,-0.18812834438922327,0.01,B > A
meta/llama-2-7b,meta/llama-3.1-405b-instruct-turbo,-0.3873139699902165,-0.4125180061778176,-0.36083845972753226,0.01,B > A
meta/llama-2-7b,meta/llama-3.1-70b-instruct-turbo,-0.3434666980981401,-0.3698305470368402,-0.31637796456075984,0.01,B > A
meta/llama-2-7b,meta/llama-3.1-8b-instruct-turbo,-0.10272073567148203,-0.13564956657473357,-0.06848608855263831,0.01,B > A
meta/llama-2-7b,meta/llama-3.2-11b-vision-instruct-turbo,-0.1071892769365117,-0.14013863325828135,-0.07221294194404122,0.01,B > A
meta/llama-2-7b,meta/llama-3.2-90b-vision-instruct-turbo,-0.34513022729330217,-0.37169844185361944,-0.31857560278953784,0.01,B > A
meta/llama-2-7b,meta/llama-3.3-70b-instruct-turbo,-0.3330956745079422,-0.35770523366992163,-0.30618172770874597,0.01,B > A
meta/llama-2-7b,microsoft/phi-2,-0.12663828254602474,-0.14963063959103837,-0.10186233070157545,0.01,B > A
meta/llama-2-7b,microsoft/phi-3-medium-4k-instruct,-0.31675765358743024,-0.33977220608379827,-0.29294712371591547,0.01,B > A
meta/llama-2-7b,microsoft/phi-3-small-8k-instruct,-0.29890054853378617,-0.32351204125349475,-0.2740441533763948,0.01,B > A
meta/llama-2-7b,mistralai/mistral-7b-instruct-v0.3,-0.1412986029958747,-0.16336551293022436,-0.11966344371588632,0.01,B > A
meta/llama-2-7b,mistralai/mistral-7b-v0.1,-0.10841867104821784,-0.13051067914594336,-0.0847504662645312,0.01,B > A
meta/llama-2-7b,mistralai/mixtral-8x22b,-0.32068763125778504,-0.34464351542564536,-0.29800966508980703,0.01,B > A
meta/llama-2-7b,mistralai/mixtral-8x7b-32kseqlen,-0.2597218018050506,-0.2817809128956036,-0.23648364421364157,0.01,B > A
meta/llama-2-7b,mistralai/open-mistral-nemo-2407,-0.19588567532834744,-0.22282487420721195,-0.16845533359062595,0.01,B > A
meta/llama-2-7b,qwen/qwen1.5-110b-chat,-0.3098020102610287,-0.3332222239699327,-0.28598069244149193,0.01,B > A
meta/llama-2-7b,qwen/qwen1.5-14b,-0.2289439328384277,-0.25264971004499354,-0.2070997901787652,0.01,B > A
meta/llama-2-7b,qwen/qwen1.5-32b,-0.28688398356878136,-0.3113130405698136,-0.2640633888535304,0.01,B > A
meta/llama-2-7b,qwen/qwen1.5-72b,-0.3160635198226387,-0.33987576659405994,-0.2923960020929534,0.01,B > A
meta/llama-2-7b,qwen/qwen1.5-7b,-0.16835957276506938,-0.19151058591450473,-0.14624749270607917,0.01,B > A
meta/llama-2-7b,qwen/qwen2-72b-instruct,-0.3657485508997119,-0.39232227060403435,-0.3396434998621464,0.01,B > A
meta/llama-2-7b,qwen/qwen2.5-72b-instruct-turbo,-0.3759445256853785,-0.40255946368910217,-0.35037120119730897,0.01,B > A
meta/llama-2-7b,qwen/qwen2.5-7b-instruct-turbo,-0.27118054416404425,-0.29500822169935553,-0.2488157673028349,0.01,B > A
meta/llama-2-7b,snowflake/snowflake-arctic-instruct,-0.21907470539305055,-0.24423421420993296,-0.1932187492223452,0.01,B > A
meta/llama-3-70b,meta/llama-3-8b,0.12583295174323514,0.10859255490251422,0.14288911396260037,0.01,A > B
meta/llama-3-70b,meta/llama-3.1-405b-instruct-turbo,-0.05162536438218195,-0.0714824566059785,-0.033628072149232975,0.01,B > A
meta/llama-3-70b,meta/llama-3.1-70b-instruct-turbo,-0.0077780924901055684,-0.021781695076767728,0.006438013588004868,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3-70b,meta/llama-3.1-8b-instruct-turbo,0.23296786993655252,0.20416228792492797,0.26259341954432813,0.01,A > B
meta/llama-3-70b,meta/llama-3.2-11b-vision-instruct-turbo,0.22849932867152278,0.19862598271829696,0.25816352949343535,0.01,A > B
meta/llama-3-70b,meta/llama-3.2-90b-vision-instruct-turbo,-0.009441621685267711,-0.02295420014720386,0.003988189755848975,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3-70b,meta/llama-3.3-70b-instruct-turbo,0.002592931100092306,-0.009388720859117483,0.013280014790167398,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3-70b,microsoft/phi-2,0.20905032306200977,0.18688867676085077,0.2297020849263897,0.01,A > B
meta/llama-3-70b,microsoft/phi-3-medium-4k-instruct,0.01893095202060429,0.0057455162681498625,0.03136740159081668,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3-70b,microsoft/phi-3-small-8k-instruct,0.03678805707424838,0.022749472681291447,0.04975278928816369,0.01,A > B
meta/llama-3-70b,mistralai/mistral-7b-instruct-v0.3,0.1943900026121598,0.17853267785099347,0.2121598535221781,0.01,A > B
meta/llama-3-70b,mistralai/mistral-7b-v0.1,0.22726993455981664,0.20759935240851843,0.24825479966208241,0.01,A > B
meta/llama-3-70b,mistralai/mixtral-8x22b,0.015000974350249462,0.004130670111695937,0.025909841174353833,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3-70b,mistralai/mixtral-8x7b-32kseqlen,0.07596680380298386,0.0626975154726085,0.08889598735081677,0.01,A > B
meta/llama-3-70b,mistralai/open-mistral-nemo-2407,0.13980293027968707,0.1200468142727983,0.15994628971406594,0.01,A > B
meta/llama-3-70b,qwen/qwen1.5-110b-chat,0.025886595347005728,0.010746828472918203,0.04122301964624502,0.01,A > B
meta/llama-3-70b,qwen/qwen1.5-14b,0.1067446727696068,0.0908672201687571,0.1217288894236519,0.01,A > B
meta/llama-3-70b,qwen/qwen1.5-32b,0.04880462203925315,0.03537487322541862,0.061267339564587915,0.01,A > B
meta/llama-3-70b,qwen/qwen1.5-72b,0.019625085785395863,0.006679016950826133,0.03240239470525762,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3-70b,qwen/qwen1.5-7b,0.16732903284296516,0.1488994870165901,0.18585860863672563,0.01,A > B
meta/llama-3-70b,qwen/qwen2-72b-instruct,-0.03005994529167741,-0.047166094679242924,-0.015543074629145906,0.01,B > A
meta/llama-3-70b,qwen/qwen2.5-72b-instruct-turbo,-0.040255920077344014,-0.057634340599688756,-0.024726847407150213,0.01,B > A
meta/llama-3-70b,qwen/qwen2.5-7b-instruct-turbo,0.0645080614439903,0.050875633682972266,0.07817876422278065,0.01,A > B
meta/llama-3-70b,snowflake/snowflake-arctic-instruct,0.11661390021498397,0.09994279020377787,0.13381550710623766,0.01,A > B
meta/llama-3-8b,meta/llama-3.1-405b-instruct-turbo,-0.17745831612541707,-0.20457717183106308,-0.15136066707172605,0.01,B > A
meta/llama-3-8b,meta/llama-3.1-70b-instruct-turbo,-0.1336110442333407,-0.15478155250806847,-0.11101467298958641,0.01,B > A
meta/llama-3-8b,meta/llama-3.1-8b-instruct-turbo,0.10713491819331736,0.07824828896996427,0.13638932738048012,0.01,A > B
meta/llama-3-8b,meta/llama-3.2-11b-vision-instruct-turbo,0.10266637692828767,0.07556209477930627,0.1330917539261792,0.01,A > B
meta/llama-3-8b,meta/llama-3.2-90b-vision-instruct-turbo,-0.13527457342850283,-0.15710850863013273,-0.11182995443345352,0.01,B > A
meta/llama-3-8b,meta/llama-3.3-70b-instruct-turbo,-0.12324002064314281,-0.14282364306629589,-0.10281141412823411,0.01,B > A
meta/llama-3-8b,microsoft/phi-2,0.08321737131877464,0.06505118265615718,0.10009065331506402,0.01,A > B
meta/llama-3-8b,microsoft/phi-3-medium-4k-instruct,-0.10690199972263084,-0.12604138975970636,-0.08845478331806875,0.01,B > A
meta/llama-3-8b,microsoft/phi-3-small-8k-instruct,-0.08904489466898675,-0.10842683592205629,-0.07066876378287233,0.01,B > A
meta/llama-3-8b,mistralai/mistral-7b-instruct-v0.3,0.06855705086892468,0.055937943890930514,0.08170316689657456,0.01,A > B
meta/llama-3-8b,mistralai/mistral-7b-v0.1,0.10143698281658155,0.08592596790461815,0.11793981938607635,0.01,A > B
meta/llama-3-8b,mistralai/mixtral-8x22b,-0.11083197739298567,-0.12771753190331056,-0.09495383690115594,0.01,B > A
meta/llama-3-8b,mistralai/mixtral-8x7b-32kseqlen,-0.049866147940251265,-0.06548829352056486,-0.03538932173438043,0.01,B > A
meta/llama-3-8b,mistralai/open-mistral-nemo-2407,0.013969978536451962,-0.004622944874394197,0.03287383049248569,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3-8b,qwen/qwen1.5-110b-chat,-0.0999463563962294,-0.12167207016883888,-0.07886318163824031,0.01,B > A
meta/llama-3-8b,qwen/qwen1.5-14b,-0.019088278973628338,-0.0352831813764657,-0.00255840362157947,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3-8b,qwen/qwen1.5-32b,-0.07702832970398196,-0.09422928481144699,-0.060478664990608534,0.01,B > A
meta/llama-3-8b,qwen/qwen1.5-72b,-0.10620786595783926,-0.12497304898158287,-0.0883512937124062,0.01,B > A
meta/llama-3-8b,qwen/qwen1.5-7b,0.041496081099730006,0.025972108407811324,0.05628733113317223,0.01,A > B
meta/llama-3-8b,qwen/qwen2-72b-instruct,-0.15589289703491252,-0.17958407031386658,-0.1332657832745208,0.01,B > A
meta/llama-3-8b,qwen/qwen2.5-72b-instruct-turbo,-0.16608887182057916,-0.1912525995235038,-0.14154037375517534,0.01,B > A
meta/llama-3-8b,qwen/qwen2.5-7b-instruct-turbo,-0.06132489029924483,-0.08103431394113879,-0.04359811245677353,0.01,B > A
meta/llama-3-8b,snowflake/snowflake-arctic-instruct,-0.009219051528251154,-0.022602160938248173,0.004122267409816531,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.1-70b-instruct-turbo,0.04384727189207638,0.028800495410562846,0.05788967755806154,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.1-8b-instruct-turbo,0.28459323431873446,0.25221896582704223,0.3177039133980264,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.2-11b-vision-instruct-turbo,0.2801246930537048,0.2454632437172071,0.31467614470400546,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.2-90b-vision-instruct-turbo,0.04218374269691424,0.026584581537891852,0.0571428543046162,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,0.054218295482274255,0.0384370628231668,0.06862649484663712,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,microsoft/phi-2,0.2606756874441917,0.23220192071025283,0.286691686791999,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,microsoft/phi-3-medium-4k-instruct,0.07055631640278624,0.053080552926895286,0.08751461730541447,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,microsoft/phi-3-small-8k-instruct,0.08841342145643032,0.07302165935116176,0.10664006084656569,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,0.2460153669943418,0.22082846442557427,0.2726476899021744,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,mistralai/mistral-7b-v0.1,0.2788952989419986,0.251817393468686,0.3073719855938167,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,mistralai/mixtral-8x22b,0.0666263387324314,0.049912022309697615,0.08496186689410586,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,0.1275921681851658,0.10491947460154354,0.15153629285156625,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,mistralai/open-mistral-nemo-2407,0.19142829466186903,0.16428034131052063,0.22060566169941762,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-110b-chat,0.07751195972918767,0.06111353356506254,0.09530977677329491,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-14b,0.1583700371517887,0.1359039255067035,0.18188847494572466,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-32b,0.10042998642143511,0.08006666925741923,0.12061630745630293,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-72b,0.0712504501675778,0.05436559365345356,0.08822476541010905,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,qwen/qwen1.5-7b,0.2189543972251471,0.19524808718215214,0.2432217071394462,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,qwen/qwen2-72b-instruct,0.021565419090504544,0.010476324649812553,0.034947222748536344,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,0.011369444304837939,0.00036734231719975685,0.02207362722922541,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.1-405b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,0.11613342582617227,0.09967221183573428,0.13501576310680066,0.01,A > B
meta/llama-3.1-405b-instruct-turbo,snowflake/snowflake-arctic-instruct,0.16823926459716593,0.1408047533194903,0.1971631514510794,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,meta/llama-3.1-8b-instruct-turbo,0.24074596242665805,0.208745076024036,0.2728771358508341,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,meta/llama-3.2-11b-vision-instruct-turbo,0.23627742116162836,0.2046356981051651,0.26833190536332385,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,meta/llama-3.2-90b-vision-instruct-turbo,-0.001663529195162141,-0.005541420070862107,0.002545656406363697,0.01,A ~ B
meta/llama-3.1-70b-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,0.010371023590197875,6.772688018773577e-05,0.01961747362730319,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.1-70b-instruct-turbo,microsoft/phi-2,0.2168284155521153,0.18903266941919178,0.2425422718311604,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,microsoft/phi-3-medium-4k-instruct,0.026709044510709858,0.012709344210179684,0.0401439164489987,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,microsoft/phi-3-small-8k-instruct,0.04456614956435395,0.03141854906563553,0.056929992221044924,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,0.20216809510226535,0.1823415461129099,0.2226271776778919,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,mistralai/mistral-7b-v0.1,0.23504802704992225,0.211800290991867,0.25867012510568765,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,mistralai/mixtral-8x22b,0.02277906684035503,0.009713029838420787,0.034116541605330675,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.1-70b-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,0.08374489629308943,0.06530878736129622,0.10271209189108135,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,mistralai/open-mistral-nemo-2407,0.14758102276979268,0.12408336261522816,0.17214386102188423,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-110b-chat,0.033664687837111296,0.02066557603853839,0.04754150333551985,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-14b,0.11452276525971236,0.0940979394423923,0.13713064734132618,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-32b,0.056582714529358716,0.03971747821676857,0.07416913295283933,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-72b,0.02740317827550143,0.01232016631179302,0.04134096379095774,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,qwen/qwen1.5-7b,0.17510712533307068,0.1536422899881588,0.19676661378575636,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,qwen/qwen2-72b-instruct,-0.022281852801571838,-0.03674559776887048,-0.009821983085523374,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.1-70b-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,-0.03247782758723844,-0.0484533506906434,-0.01908898981382249,0.01,B > A
meta/llama-3.1-70b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,0.07228615393409586,0.05448571939122243,0.0934396141174131,0.01,A > B
meta/llama-3.1-70b-instruct-turbo,snowflake/snowflake-arctic-instruct,0.12439199270508954,0.10138399742351772,0.14828128421349968,0.01,A > B
meta/llama-3.1-8b-instruct-turbo,meta/llama-3.2-11b-vision-instruct-turbo,-0.0044685412650296834,-0.01395050167176208,0.004548968528661828,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.1-8b-instruct-turbo,meta/llama-3.2-90b-vision-instruct-turbo,-0.24240949162182018,-0.27400933541881145,-0.20964257630449865,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,-0.23037493883646018,-0.26083891657422337,-0.19941006644492562,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,microsoft/phi-2,-0.023917546874542735,-0.052789835747417524,0.0009868317824353265,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.1-8b-instruct-turbo,microsoft/phi-3-medium-4k-instruct,-0.2140369179159482,-0.24183321179832623,-0.18624718180779318,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,microsoft/phi-3-small-8k-instruct,-0.19617981286230413,-0.2254723765610623,-0.16842907837442625,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,-0.038577867324392674,-0.06525517895529112,-0.012292537110423359,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,mistralai/mistral-7b-v0.1,-0.005697935376735817,-0.03354598525891082,0.020305770899047105,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.1-8b-instruct-turbo,mistralai/mixtral-8x22b,-0.21796689558630303,-0.2469954550609249,-0.19014131681605057,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,-0.15700106613356862,-0.1856836026675532,-0.1293112639369696,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,mistralai/open-mistral-nemo-2407,-0.09316493965686538,-0.12562835034690817,-0.06548713404124046,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-110b-chat,-0.20708127458954675,-0.23767089903623048,-0.1765417757904343,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-14b,-0.12622319716694572,-0.15423907692879799,-0.09861971983005974,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-32b,-0.18416324789729932,-0.2116152324326265,-0.15794435561781442,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-72b,-0.2133427841511566,-0.241112056394059,-0.1863983541649358,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,qwen/qwen1.5-7b,-0.06563883709358735,-0.09244643954343561,-0.038756659636510794,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,qwen/qwen2-72b-instruct,-0.2630278152282299,-0.2946070894102829,-0.2310845623048322,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,-0.2732237900138965,-0.3025268282031101,-0.23981723465996255,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,-0.1684598084925622,-0.19623066264209646,-0.1395053954321731,0.01,B > A
meta/llama-3.1-8b-instruct-turbo,snowflake/snowflake-arctic-instruct,-0.11635396972156851,-0.14439490890411705,-0.08955809150666445,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,meta/llama-3.2-90b-vision-instruct-turbo,-0.23794095035679053,-0.26939652046511076,-0.2067585619455377,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,-0.2259063975714305,-0.2558017660722271,-0.19551431470210903,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,microsoft/phi-2,-0.019449005609513046,-0.047977427746192174,0.006887264965612188,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.2-11b-vision-instruct-turbo,microsoft/phi-3-medium-4k-instruct,-0.20956837665091851,-0.23837296614519426,-0.18119250722147281,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,microsoft/phi-3-small-8k-instruct,-0.19171127159727444,-0.22105924311360894,-0.16153935497027297,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,-0.03410932605936299,-0.06276576784339023,-0.005069205843575164,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/mistral-7b-v0.1,-0.0012293941117061324,-0.031476748667436355,0.02758257403123365,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/mixtral-8x22b,-0.21349835432127331,-0.24081298977734006,-0.18503524342511535,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,-0.15253252486853897,-0.1807690447284981,-0.12487216718964429,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,mistralai/open-mistral-nemo-2407,-0.08869639839183573,-0.12287365764610302,-0.05934159200269527,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-110b-chat,-0.20261273332451707,-0.23401135059888112,-0.17205179364368972,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-14b,-0.121754655901916,-0.15082317198116965,-0.09292685477234969,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-32b,-0.17969470663226966,-0.20790463419137062,-0.15361906429866112,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-72b,-0.2088742428861269,-0.23757304685108238,-0.17936537502757277,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen1.5-7b,-0.061170295828557666,-0.08932229346882418,-0.032487412341204724,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen2-72b-instruct,-0.2585592739632002,-0.28872942909745836,-0.22619785762776615,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,-0.26875524874886686,-0.30098964875746304,-0.23426383468741735,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,-0.1639912672275325,-0.19312168614658096,-0.13539079231948933,0.01,B > A
meta/llama-3.2-11b-vision-instruct-turbo,snowflake/snowflake-arctic-instruct,-0.11188542845653884,-0.13978019290436258,-0.08458131668556852,0.01,B > A
meta/llama-3.2-90b-vision-instruct-turbo,meta/llama-3.3-70b-instruct-turbo,0.012034552785360017,0.0027256789750238555,0.02129140085326525,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.2-90b-vision-instruct-turbo,microsoft/phi-2,0.21849194474727748,0.1912974885237153,0.24424561113289434,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,microsoft/phi-3-medium-4k-instruct,0.028372573705871998,0.014614634524118686,0.0428486768415311,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,microsoft/phi-3-small-8k-instruct,0.04622967875951609,0.03258670848660582,0.05871172385589224,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,0.20383162429742752,0.18367913399804112,0.22464804077774006,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/mistral-7b-v0.1,0.2367115562450844,0.2142466891792334,0.25957145912387236,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/mixtral-8x22b,0.02444259603551717,0.011316153881183958,0.03546323690410027,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,0.08540842548825156,0.0672809155033708,0.10365524178212797,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,mistralai/open-mistral-nemo-2407,0.14924455196495479,0.12539171173788938,0.1722054521225966,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-110b-chat,0.03532821703227344,0.022750568261252817,0.04937923162797667,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-14b,0.1161862944548745,0.09586980922363786,0.13865393266651568,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-32b,0.058246243724520856,0.04178562752863808,0.07561897575408986,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-72b,0.029066707470663575,0.013795867045566635,0.043998659915519066,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen1.5-7b,0.17677065452823285,0.1558672662155986,0.19856875914187702,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen2-72b-instruct,-0.020618323606409698,-0.035535756620161174,-0.008037143936637771,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen2.5-72b-instruct-turbo,-0.030814298392076302,-0.04689665299699072,-0.016468856346670974,0.01,B > A
meta/llama-3.2-90b-vision-instruct-turbo,qwen/qwen2.5-7b-instruct-turbo,0.07394968312925801,0.057241482481459785,0.09487682961298688,0.01,A > B
meta/llama-3.2-90b-vision-instruct-turbo,snowflake/snowflake-arctic-instruct,0.12605552190025168,0.10402210393306045,0.14890039597461413,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,microsoft/phi-2,0.20645739196191742,0.1822116912091794,0.22956240797907457,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,microsoft/phi-3-medium-4k-instruct,0.016338020920511984,0.003817805796941514,0.028545384944032717,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.3-70b-instruct-turbo,microsoft/phi-3-small-8k-instruct,0.03419512597415607,0.022390335931267723,0.04574227785646558,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,mistralai/mistral-7b-instruct-v0.3,0.1917970715120675,0.1734247552431708,0.2122337410903876,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,mistralai/mistral-7b-v0.1,0.22467700345972438,0.20259454593171958,0.24667854169150297,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,mistralai/mixtral-8x22b,0.012408043250157152,0.0010889367965782246,0.02258400517082018,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.3-70b-instruct-turbo,mistralai/mixtral-8x7b-32kseqlen,0.07337387270289156,0.05771750900546233,0.09055290353836891,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,mistralai/open-mistral-nemo-2407,0.13720999917959478,0.11550167439385989,0.15973534313713933,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-110b-chat,0.023293664246913422,0.009304279656985886,0.03777116208678011,0.01,INSUFFICIENT_EVIDENCE
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-14b,0.10415174166951448,0.0864319663728047,0.12345241969888919,0.01,A > B
meta/llama-3.3-70b-instruct-turbo,qwen/qwen1.5-32b,0.046211690939160846,0.03206879722359746,0.06092758806272141,0.01,A > B
