method,stress_case,raw_n,effective_n,family_count,false_directional_decisions,CI_undercoverage,inflated_significance,false_transport,power,abstention,observations
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,10000,36,2,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,10000,36,4,0.0,0.0,0.0,0.0,0.0,1.0,8
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,10000,54,2,0.0,0.0,0.0,0.0,0.0,1.0,8
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,10000,54,4,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,10000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,10000,96,4,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,10000,144,2,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,10000,144,4,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,36,2,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,36,4,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,54,2,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,54,4,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,96,4,0.0,0.0,0.0,0.0,0.0,1.0,8
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,144,2,0.0,0.0,0.0,0.0,0.0,1.0,8
ONE_MODEL_PER_FAMILY,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,144,4,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,54,6,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,54,10,0.0,0.0,0.0,0.0,0.25,0.875,16
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,96,6,0.0,0.0,0.0,0.0,0.25,0.9,10
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,96,10,0.0,0.0,0.0,0.0,0.25,0.8571428571428572,14
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,144,6,0.0,0.0,0.0,0.0,0.3333333333333333,0.8571428571428572,14
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,144,10,0.0,0.0,0.0,0.0,0.5,0.8,10
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,54,6,0.0,0.0,0.0,0.0,0.42857142857142855,0.625,16
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,54,10,0.0,0.0,0.0,0.0,0.125,0.9285714285714286,14
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,96,6,0.0,0.0,0.0,0.0,0.125,0.9166666666666666,12
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,96,10,0.0,0.0,0.0,0.0,0.0,1.0,12
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,144,6,0.0,0.0,0.0,0.0,0.0,1.0,14
ONE_MODEL_PER_FAMILY,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,144,10,0.0,0.0,0.0,0.0,0.75,0.5,12
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,12,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,12,4,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,12,6,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,6
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,12,10,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,18,4,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,18,6,0.0,0.0,0.0,0.0,0.25,0.875,8
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,18,10,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,6
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,36,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,36,4,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,36,6,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,36,10,0.0,0.0,0.0,0.0,0.16666666666666666,0.875,8
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,54,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,54,4,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,54,10,0.0,0.0,0.0,0.0,1.0,0.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,96,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,96,4,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,96,6,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,96,10,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,144,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,144,4,0.0,0.0,0.0,0.0,0.5,0.5,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,144,6,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,500,144,10,0.0,0.0,0.0,0.0,0.5,0.5,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,36,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,36,4,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,36,6,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,6
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,36,10,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,54,4,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,54,6,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,54,10,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,96,4,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,96,6,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,96,10,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,144,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,144,4,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,144,6,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,10000,144,10,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,36,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,36,4,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,36,6,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,36,10,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,6
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,54,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,54,4,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,54,6,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,54,10,0.0,0.0,0.0,0.0,0.75,0.5,6
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,96,4,0.0,0.0,0.0,0.0,0.0,1.0,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,96,6,0.0,0.0,0.0,0.0,0.0,1.0,6
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,96,10,0.0,0.0,0.0,0.0,0.5,0.75,4
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,144,4,0.0,0.0,0.0,0.0,0.0,1.0,2
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,144,6,0.0,0.0,0.0,0.0,0.5,0.75,8
ONE_MODEL_PER_FAMILY,ONE_DOMINANT_FAMILY,1000000,144,10,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,6
VALIDEVAL_LICENSING,GENERAL_STRESS,500,12,2,0.0,0.1428571428571429,0.0,0.0,0.0,1.0,14
VALIDEVAL_LICENSING,GENERAL_STRESS,500,12,4,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,10
VALIDEVAL_LICENSING,GENERAL_STRESS,500,12,6,0.0,0.0,0.0,0.0,0.125,0.9166666666666666,12
VALIDEVAL_LICENSING,GENERAL_STRESS,500,12,10,0.0,0.125,0.0,0.0,0.2,0.875,16
VALIDEVAL_LICENSING,GENERAL_STRESS,500,18,2,0.0,0.0,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,500,18,4,0.07142857142857142,0.0714285714285714,0.0,0.0,0.0,0.9285714285714286,14
VALIDEVAL_LICENSING,GENERAL_STRESS,500,18,6,0.0,0.0,0.0,0.0,0.4,0.7142857142857143,14
VALIDEVAL_LICENSING,GENERAL_STRESS,500,18,10,0.0,0.08333333333333337,0.0,0.0,0.125,0.9166666666666666,12
VALIDEVAL_LICENSING,GENERAL_STRESS,500,36,2,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,14
VALIDEVAL_LICENSING,GENERAL_STRESS,500,36,4,0.0,0.09999999999999998,0.0,0.0,0.375,0.7,10
VALIDEVAL_LICENSING,GENERAL_STRESS,500,36,6,0.0,0.0,0.0,0.0,0.4,0.75,16
VALIDEVAL_LICENSING,GENERAL_STRESS,500,36,10,0.0,0.0,0.0,0.0,0.125,0.9166666666666666,12
VALIDEVAL_LICENSING,GENERAL_STRESS,500,54,2,0.0,0.0,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,500,54,4,0.0,0.1428571428571429,0.0,0.0,0.5,0.7142857142857143,14
VALIDEVAL_LICENSING,GENERAL_STRESS,500,54,6,0.0,0.0,0.0,0.0,0.25,0.75,4
VALIDEVAL_LICENSING,GENERAL_STRESS,500,54,10,0.0,0.0,0.0,0.0,0.75,0.25,4
VALIDEVAL_LICENSING,GENERAL_STRESS,500,96,2,0.0,0.0,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,500,96,4,0.0,0.09999999999999998,0.0,0.0,0.3333333333333333,0.8,10
VALIDEVAL_LICENSING,GENERAL_STRESS,500,96,6,0.0,0.125,0.0,0.0,0.5,0.5,8
VALIDEVAL_LICENSING,GENERAL_STRESS,500,96,10,0.0,0.25,0.0,0.0,0.5,0.5,4
VALIDEVAL_LICENSING,GENERAL_STRESS,500,144,2,0.0,0.08333333333333337,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,500,144,4,0.0,0.08333333333333337,0.0,0.0,0.375,0.75,12
VALIDEVAL_LICENSING,GENERAL_STRESS,500,144,6,0.0,0.0,0.0,0.0,0.5,0.5,4
VALIDEVAL_LICENSING,GENERAL_STRESS,500,144,10,0.0,0.125,0.0,0.0,0.5,0.5,8
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,36,2,0.0,0.0714285714285714,0.0,0.0,0.0,1.0,14
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,36,4,0.1,0.09999999999999998,0.0,0.1,0.3333333333333333,0.7,10
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,36,6,0.0,0.08333333333333337,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,36,10,0.0,0.0,0.0,0.0,0.3,0.8125,16
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,54,2,0.0,0.0,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,54,4,0.0,0.0714285714285714,0.0,0.0,0.375,0.7857142857142857,14
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,54,6,0.0,0.0,0.0,0.0,0.0,1.0,4
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,54,10,0.0,0.0,0.0,0.0,0.5,0.5,2
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,14
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,96,4,0.1,0.09999999999999998,0.0,0.0,0.5,0.5,10
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,96,6,0.0,0.0,0.0,0.0,0.0,1.0,6
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,96,10,0.0,0.0,0.0,0.0,0.0,1.0,6
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,144,2,0.0,0.0,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,144,4,0.0,0.0,0.0,0.0,0.875,0.5,14
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,144,6,0.0,0.0,0.0,0.0,0.0,1.0,2
VALIDEVAL_LICENSING,GENERAL_STRESS,10000,144,10,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,6
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,36,2,0.0,0.0,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,36,4,0.0,0.0,0.0,0.0,0.5,0.7,10
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,36,6,0.0,0.0,0.0,0.0,0.1,0.9285714285714286,14
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,36,10,0.0,0.0714285714285714,0.0,0.0,0.1,0.9285714285714286,14
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,54,2,0.0,0.0,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,54,4,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,12
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,54,6,0.0,0.0714285714285714,0.0,0.0,0.5,0.7142857142857143,14
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,54,10,0.0,0.0,0.0,0.0,0.2,0.8571428571428572,14
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,14
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,96,4,0.0,0.09999999999999998,0.0,0.0,0.3333333333333333,0.8,10
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,96,6,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,12
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,96,10,0.0,0.0625,0.0,0.0,0.5,0.6875,16
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,144,2,0.0,0.0,0.0,0.0,0.0,1.0,12
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,144,4,0.0,0.0,0.0,0.0,0.375,0.7857142857142857,14
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,144,6,0.0,0.1428571428571429,0.0,0.0,0.5,0.6428571428571428,14
VALIDEVAL_LICENSING,GENERAL_STRESS,1000000,144,10,0.0,0.0,0.0,0.0,0.75,0.5,12
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,2,0.0,0.0,0.0,0.0,0.0,1.0,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,4,0.0,0.0,0.0,0.0,0.0,1.0,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,6,0.0,0.0,0.0,0.0,0.21428571428571427,0.85,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,12,10,0.0,0.0,0.0,0.0,0.0,1.0,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,2,0.0,0.0,0.0,0.0,0.0,1.0,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,4,0.0,0.0,0.0,0.0,0.14285714285714285,0.9,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,6,0.0,0.050000000000000044,0.0,0.0,0.3333333333333333,0.8,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,10000,18,10,0.0,0.0,0.0,0.0,0.35714285714285715,0.75,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,2,0.0,0.0,0.0,0.0,0.0,1.0,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,4,0.0,0.0,0.0,0.0,0.07142857142857142,0.9444444444444444,18
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,6,0.0,0.045454545454545414,0.0,0.0,0.14285714285714285,0.9090909090909091,22
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,12,10,0.0,0.0,0.0,0.0,0.0,1.0,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,2,0.0,0.0,0.0,0.0,0.0,1.0,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,4,0.0,0.0,0.0,0.0,0.4166666666666667,0.75,20
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,6,0.0,0.05555555555555558,0.0,0.0,0.14285714285714285,0.8888888888888888,18
VALIDEVAL_LICENSING,HUGE_RAW_N_TINY_EFFECTIVE_N,1000000,18,10,0.0,0.09090909090909094,0.0,0.0,0.21428571428571427,0.8636363636363636,22
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,12,2,0.0,0.0,0.0,0.0,0.0,1.0,4
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,12,4,0.0,0.0,0.0,0.0,0.16666666666666666,0.875,8
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,18,2,0.0,0.0,0.0,0.0,0.0,1.0,8
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,18,4,0.0,0.0,0.0,0.0,0.5,0.5,4
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,36,2,0.0,0.0,0.0,0.0,0.0,1.0,4
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,36,4,0.0,0.0,0.0,0.0,0.0,1.0,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,54,2,0.0,0.16666666666666663,0.0,0.0,0.0,1.0,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,54,4,0.0,0.0,0.0,0.0,0.25,0.75,4
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,96,2,0.0,0.0,0.0,0.0,0.0,1.0,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,96,4,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,144,2,0.0,0.0,0.0,0.0,0.0,1.0,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,500,144,4,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,10000,36,2,0.0,0.25,0.0,0.0,0.0,1.0,4
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,10000,36,4,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,8
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,10000,54,2,0.0,0.0,0.0,0.0,0.0,1.0,8
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,10000,54,4,0.0,0.0,0.0,0.0,0.0,1.0,4
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,10000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,4
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,10000,96,4,0.0,0.16666666666666663,0.0,0.0,0.25,0.8333333333333334,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,10000,144,2,0.0,0.0,0.0,0.0,0.0,1.0,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,10000,144,4,0.0,0.25,0.0,0.0,0.75,0.25,4
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,36,2,0.0,0.0,0.0,0.0,0.0,1.0,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,36,4,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,54,2,0.0,0.16666666666666663,0.0,0.0,0.0,1.0,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,54,4,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,6
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,96,2,0.0,0.0,0.0,0.0,0.0,1.0,4
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,96,4,0.0,0.0,0.0,0.0,0.3333333333333333,0.75,8
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,144,2,0.0,0.0,0.0,0.0,0.0,1.0,8
VALIDEVAL_LICENSING,MANY_CHECKPOINTS_FEW_FAMILIES,1000000,144,4,0.0,0.0,0.0,0.0,0.25,0.75,4
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,54,6,0.0,0.0714285714285714,0.0,0.0,0.4,0.7142857142857143,14
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,54,10,0.0,0.0625,0.0,0.0,0.5,0.75,16
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,96,6,0.0,0.0,0.0,0.0,0.5,0.8,10
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,96,10,0.0,0.0,0.0,0.0,0.5,0.7142857142857143,14
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,144,6,0.0,0.0,0.0,0.0,0.3333333333333333,0.8571428571428572,14
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,500,144,10,0.0,0.0,0.0,0.0,0.75,0.7,10
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,54,6,0.0,0.0,0.0,0.0,0.5,0.5625,16
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,54,10,0.0,0.0714285714285714,0.0,0.0,0.625,0.6428571428571428,14
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,96,6,0.0,0.0,0.0,0.0,0.75,0.5,12
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,96,10,0.0,0.08333333333333337,0.0,0.0,0.5833333333333334,0.41666666666666663,12
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,144,6,0.0,0.0714285714285714,0.0,0.0,0.9,0.3571428571428571,14
VALIDEVAL_LICENSING,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE,10000,144,10,0.0,0.0,0.0,0.0,0.75,0.5,12
VALIDEVAL_LICENSING,ONE_DOMINANT_FAMILY,500,12,2,0.0,0.0,0.0,0.0,0.0,1.0,2
VALIDEVAL_LICENSING,ONE_DOMINANT_FAMILY,500,12,4,0.0,0.25,0.0,0.0,0.0,1.0,4
VALIDEVAL_LICENSING,ONE_DOMINANT_FAMILY,500,12,6,0.0,0.0,0.0,0.0,0.0,1.0,6
