scenario_id,claim_family,truth_state,effect_size,raw_n,effective_n,cluster_count,family_count,models_per_family,family_correlation,family_imbalance,ability_spread,benchmark_count,measurement_noise,multiplicity,materiality,split,seed,generator_version,bootstrap_stability,external_validated,held_out,direction_consistent,transport_reversal,adversarial_case,method,estimate,standard_error,licensed,true_supported,false_directional_decision,CI_coverage,inflated_significance,false_transport,power_event,stress_case
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920462,ITEM_DIAGNOSTICS,,0.0,500,54,8,4,1,0.2,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920462,student_t_v2.1,0.9,True,True,False,False,EXTREME_FAMILY_IMBALANCE,VALIDEVAL_LICENSING,-0.004324985546739438,0.012531441937663722,False,False,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920463,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,8,4,1,0.2,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920463,student_t_v2.2,0.95,True,True,True,False,ONE_DOMINANT_FAMILY,NAIVE_CHECKPOINT,0.06022013113522444,0.0008,True,True,False,False,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920463,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,8,4,1,0.2,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920463,student_t_v2.2,0.95,True,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_CLUSTER_BOOTSTRAP,0.06022013113522444,0.012531441937663722,True,True,False,False,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920463,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,8,4,1,0.2,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920463,student_t_v2.2,0.95,True,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_BALANCED,0.06022013113522444,0.011904869840780536,True,True,False,False,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920463,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,8,4,1,0.2,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920463,student_t_v2.2,0.95,True,True,True,False,ONE_DOMINANT_FAMILY,ONE_MODEL_PER_FAMILY,0.06022013113522444,0.04,False,True,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920463,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,8,4,1,0.2,0.9,0.1,1,0.08,12,0.01,POLICY_VALIDATION,920463,student_t_v2.2,0.95,True,True,True,False,ONE_DOMINANT_FAMILY,VALIDEVAL_LICENSING,0.06022013113522444,0.012531441937663722,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920464,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,8,4,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920464,student_t_v2.3,0.6,False,True,True,False,TRANSPORT_REVERSAL,NAIVE_CHECKPOINT,0.06734929583552998,8e-05,True,True,False,False,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920464,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,8,4,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920464,student_t_v2.3,0.6,False,True,True,False,TRANSPORT_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,0.06734929583552998,0.013443985299781488,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920464,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,8,4,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920464,student_t_v2.3,0.6,False,True,True,False,TRANSPORT_REVERSAL,FAMILY_BALANCED,0.06734929583552998,0.012771786034792414,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920464,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,8,4,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920464,student_t_v2.3,0.6,False,True,True,False,TRANSPORT_REVERSAL,ONE_MODEL_PER_FAMILY,0.06734929583552998,0.04,False,True,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920464,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,8,4,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920464,student_t_v2.3,0.6,False,True,True,False,TRANSPORT_REVERSAL,VALIDEVAL_LICENSING,0.06734929583552998,0.013443985299781488,False,True,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920465,ITEM_DIAGNOSTICS,,0.0,500,144,24,6,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920465,student_t_v2.1,0.65,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,NAIVE_CHECKPOINT,-0.005241686341468359,0.003577708763999663,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920465,ITEM_DIAGNOSTICS,,0.0,500,144,24,6,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920465,student_t_v2.1,0.65,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,-0.005241686341468359,0.008232726023485647,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920465,ITEM_DIAGNOSTICS,,0.0,500,144,24,6,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920465,student_t_v2.1,0.65,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_BALANCED,-0.005241686341468359,0.007821089722311363,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920465,ITEM_DIAGNOSTICS,,0.0,500,144,24,6,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920465,student_t_v2.1,0.65,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,ONE_MODEL_PER_FAMILY,-0.005241686341468359,0.032659863237109045,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920465,ITEM_DIAGNOSTICS,,0.0,500,144,24,6,1,0.6,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920465,student_t_v2.1,0.65,True,False,True,False,BENCHMARK_SPECIFIC_REVERSAL,VALIDEVAL_LICENSING,-0.005241686341468359,0.008232726023485647,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920466,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920466,student_t_v2.2,0.7,True,True,True,False,VERY_HIGH_MULTIPLICITY,NAIVE_CHECKPOINT,0.0275385834543409,0.0008,True,True,False,False,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920466,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920466,student_t_v2.2,0.7,True,True,True,False,VERY_HIGH_MULTIPLICITY,FAMILY_CLUSTER_BOOTSTRAP,0.0275385834543409,0.008628119403696524,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920466,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920466,student_t_v2.2,0.7,True,True,True,False,VERY_HIGH_MULTIPLICITY,FAMILY_BALANCED,0.0275385834543409,0.008196713433511698,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920466,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920466,student_t_v2.2,0.7,True,True,True,False,VERY_HIGH_MULTIPLICITY,ONE_MODEL_PER_FAMILY,0.0275385834543409,0.032659863237109045,False,True,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920466,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920466,student_t_v2.2,0.7,True,True,True,False,VERY_HIGH_MULTIPLICITY,VALIDEVAL_LICENSING,0.0275385834543409,0.008628119403696524,False,True,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920467,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920467,student_t_v2.3,0.75,True,True,True,False,NEARLY_TIED_TOP_K,NAIVE_CHECKPOINT,0.08257499769181614,8e-05,True,True,False,False,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920467,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920467,student_t_v2.3,0.75,True,True,True,False,NEARLY_TIED_TOP_K,FAMILY_CLUSTER_BOOTSTRAP,0.08257499769181614,0.008628119403696524,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920467,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920467,student_t_v2.3,0.75,True,True,True,False,NEARLY_TIED_TOP_K,FAMILY_BALANCED,0.08257499769181614,0.008196713433511698,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920467,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920467,student_t_v2.3,0.75,True,True,True,False,NEARLY_TIED_TOP_K,ONE_MODEL_PER_FAMILY,0.08257499769181614,0.032659863237109045,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920467,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,144,24,6,1,0.9,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920467,student_t_v2.3,0.75,True,True,True,False,NEARLY_TIED_TOP_K,VALIDEVAL_LICENSING,0.08257499769181614,0.008628119403696524,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920468,ITEM_DIAGNOSTICS,,0.0,500,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920468,student_t_v2.1,0.8,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,NAIVE_CHECKPOINT,-0.02871019189360202,0.003577708763999663,False,False,False,False,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920468,ITEM_DIAGNOSTICS,,0.0,500,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920468,student_t_v2.1,0.8,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,FAMILY_CLUSTER_BOOTSTRAP,-0.02871019189360202,0.021705094128132946,False,False,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920468,ITEM_DIAGNOSTICS,,0.0,500,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920468,student_t_v2.1,0.8,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,FAMILY_BALANCED,-0.02871019189360202,0.020619839421726297,False,False,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920468,ITEM_DIAGNOSTICS,,0.0,500,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920468,student_t_v2.1,0.8,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,ONE_MODEL_PER_FAMILY,-0.02871019189360202,0.032659863237109045,False,False,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920468,ITEM_DIAGNOSTICS,,0.0,500,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920468,student_t_v2.1,0.8,False,True,False,False,HIGH_RAW_LOW_EFFECTIVE_N,VALIDEVAL_LICENSING,-0.02871019189360202,0.021705094128132946,False,False,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920469,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920469,student_t_v2.2,0.85,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,NAIVE_CHECKPOINT,0.013804113849082481,0.0008,True,True,False,False,True,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920469,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920469,student_t_v2.2,0.85,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_CLUSTER_BOOTSTRAP,0.013804113849082481,0.021705094128132946,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920469,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920469,student_t_v2.2,0.85,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_BALANCED,0.013804113849082481,0.020619839421726297,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920469,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920469,student_t_v2.2,0.85,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,ONE_MODEL_PER_FAMILY,0.013804113849082481,0.032659863237109045,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920469,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,18,24,6,1,0.2,0.9,0.1,1,0.08,40,0.01,POLICY_VALIDATION,920469,student_t_v2.2,0.85,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,VALIDEVAL_LICENSING,0.013804113849082481,0.021705094128132946,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920470,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,18,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920470,student_t_v2.3,0.9,True,False,True,False,LARGE_EFFECT_SMALL_PANEL,NAIVE_CHECKPOINT,0.04326883591501674,8e-05,True,True,False,False,True,False,True,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920470,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,18,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920470,student_t_v2.3,0.9,True,False,True,False,LARGE_EFFECT_SMALL_PANEL,FAMILY_CLUSTER_BOOTSTRAP,0.04326883591501674,0.023285665595430643,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920470,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,18,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920470,student_t_v2.3,0.9,True,False,True,False,LARGE_EFFECT_SMALL_PANEL,FAMILY_BALANCED,0.04326883591501674,0.02212138231565911,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920470,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,18,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920470,student_t_v2.3,0.9,True,False,True,False,LARGE_EFFECT_SMALL_PANEL,ONE_MODEL_PER_FAMILY,0.04326883591501674,0.025298221281347035,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920470,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,18,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920470,student_t_v2.3,0.9,True,False,True,False,LARGE_EFFECT_SMALL_PANEL,VALIDEVAL_LICENSING,0.04326883591501674,0.023285665595430643,False,True,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920471,ITEM_DIAGNOSTICS,,0.0,500,54,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920471,student_t_v2.1,0.95,True,True,True,False,EXTREME_FAMILY_IMBALANCE,NAIVE_CHECKPOINT,0.019608364047013722,0.003577708763999663,True,False,True,False,True,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920471,ITEM_DIAGNOSTICS,,0.0,500,54,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920471,student_t_v2.1,0.95,True,True,True,False,EXTREME_FAMILY_IMBALANCE,FAMILY_CLUSTER_BOOTSTRAP,0.019608364047013722,0.013443985299781488,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920471,ITEM_DIAGNOSTICS,,0.0,500,54,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920471,student_t_v2.1,0.95,True,True,True,False,EXTREME_FAMILY_IMBALANCE,FAMILY_BALANCED,0.019608364047013722,0.012771786034792414,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920471,ITEM_DIAGNOSTICS,,0.0,500,54,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920471,student_t_v2.1,0.95,True,True,True,False,EXTREME_FAMILY_IMBALANCE,ONE_MODEL_PER_FAMILY,0.019608364047013722,0.025298221281347035,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920471,ITEM_DIAGNOSTICS,,0.0,500,54,24,10,1,0.6,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920471,student_t_v2.1,0.95,True,True,True,False,EXTREME_FAMILY_IMBALANCE,VALIDEVAL_LICENSING,0.019608364047013722,0.013443985299781488,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920472,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920472,student_t_v2.2,0.6,False,True,True,False,ONE_DOMINANT_FAMILY,NAIVE_CHECKPOINT,0.03077697310622015,0.0008,True,True,False,False,True,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920472,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920472,student_t_v2.2,0.6,False,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_CLUSTER_BOOTSTRAP,0.03077697310622015,0.014089659985908764,False,True,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920472,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920472,student_t_v2.2,0.6,False,True,True,False,ONE_DOMINANT_FAMILY,FAMILY_BALANCED,0.03077697310622015,0.013385176986613324,False,True,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920472,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920472,student_t_v2.2,0.6,False,True,True,False,ONE_DOMINANT_FAMILY,ONE_MODEL_PER_FAMILY,0.03077697310622015,0.025298221281347035,False,True,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920472,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920472,student_t_v2.2,0.6,False,True,True,False,ONE_DOMINANT_FAMILY,VALIDEVAL_LICENSING,0.03077697310622015,0.014089659985908764,False,True,False,True,False,False,False,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920473,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920473,student_t_v2.3,0.65,True,True,True,False,TRANSPORT_REVERSAL,NAIVE_CHECKPOINT,0.09712330399742558,8e-05,True,True,False,False,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920473,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920473,student_t_v2.3,0.65,True,True,True,False,TRANSPORT_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,0.09712330399742558,0.014089659985908764,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920473,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920473,student_t_v2.3,0.65,True,True,True,False,TRANSPORT_REVERSAL,FAMILY_BALANCED,0.09712330399742558,0.013385176986613324,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920473,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920473,student_t_v2.3,0.65,True,True,True,False,TRANSPORT_REVERSAL,ONE_MODEL_PER_FAMILY,0.09712330399742558,0.025298221281347035,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920473,ITEM_DIAGNOSTICS,SUPPORTED,0.075,1000000,54,60,10,1,0.9,0.9,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920473,student_t_v2.3,0.65,True,True,True,False,TRANSPORT_REVERSAL,VALIDEVAL_LICENSING,0.09712330399742558,0.014089659985908764,True,True,False,True,False,False,True,ONE_DOMINANT_FAMILY
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920474,ITEM_DIAGNOSTICS,,0.0,500,144,60,10,1,0.2,0.0,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920474,student_t_v2.1,0.7,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,NAIVE_CHECKPOINT,-0.0026255645719356294,0.003577708763999663,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920474,ITEM_DIAGNOSTICS,,0.0,500,144,60,10,1,0.2,0.0,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920474,student_t_v2.1,0.7,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_CLUSTER_BOOTSTRAP,-0.0026255645719356294,0.006992058987801011,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920474,ITEM_DIAGNOSTICS,,0.0,500,144,60,10,1,0.2,0.0,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920474,student_t_v2.1,0.7,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,FAMILY_BALANCED,-0.0026255645719356294,0.00664245603841096,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920474,ITEM_DIAGNOSTICS,,0.0,500,144,60,10,1,0.2,0.0,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920474,student_t_v2.1,0.7,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,ONE_MODEL_PER_FAMILY,-0.0026255645719356294,0.025298221281347035,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920474,ITEM_DIAGNOSTICS,,0.0,500,144,60,10,1,0.2,0.0,0.1,3,0.08,40,0.01,POLICY_VALIDATION,920474,student_t_v2.1,0.7,True,True,False,False,BENCHMARK_SPECIFIC_REVERSAL,VALIDEVAL_LICENSING,-0.0026255645719356294,0.006992058987801011,False,False,False,True,False,False,False,MODERATE_RAW_N_STRONG_INDEPENDENT_EVIDENCE
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920475,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,144,60,2,1,0.2,0.0,0.25,3,0.08,40,0.01,POLICY_VALIDATION,920475,student_t_v2.2,0.75,True,False,True,False,VERY_HIGH_MULTIPLICITY,NAIVE_CHECKPOINT,0.035408268603446556,0.0008,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_VALIDATION-ITEM_DIAGNOSTICS-920475,ITEM_DIAGNOSTICS,SUPPORTED,0.035,10000,144,60,2,1,0.2,0.0,0.25,3,0.08,40,0.01,POLICY_VALIDATION,920475,student_t_v2.2,0.75,True,False,True,False,VERY_HIGH_MULTIPLICITY,FAMILY_CLUSTER_BOOTSTRAP,0.035408268603446556,0.006992058987801011,True,True,False,True,False,False,True,GENERAL_STRESS
